"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","photos/41/height","photos/41/id","photos/41/image","photos/41/width","photos/42/height","photos/42/id","photos/42/image","photos/42/width","photos/43/height","photos/43/id","photos/43/image","photos/43/width","photos/44/height","photos/44/id","photos/44/image","photos/44/width","photos/45/height","photos/45/id","photos/45/image","photos/45/width","photos/46/height","photos/46/id","photos/46/image","photos/46/width","photos/47/height","photos/47/id","photos/47/image","photos/47/width","photos/48/height","photos/48/id","photos/48/image","photos/48/width","photos/49/height","photos/49/id","photos/49/image","photos/49/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","1016751228","en","496623",,"Owner","1016979873","en","2025-07-07","Aitken Spence  Hotel Management","Dear Valued Guest,

Thank you so much for your heartfelt and detailed review of your stay at Heritance Ahungalla. We are truly honored by your kind words and delighted to hear that you enjoyed every aspect of your visit—from the warm welcome and attentive service to the stunning infinity pool, lush gardens, and beautifully designed room with sea views.

It’s wonderful to know that our dining options met your expectations and that your time with us was both relaxing and memorable. Your recommendation means a lot to us, and we look forward to welcoming you back for another luxurious and serene getaway.

Warm regards,
Purnima Weerasinghe,
Front Office Manager,
Heritance Ahungalla.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galle Road, Ahungalla 80562 Sri Lanka","Ahungalla","Sri Lanka","80562",,"Galle Road","","496623","6.311592","Ahungalla, Galle District, Southern Province","80.0318","Heritance Ahungalla","5167","4.6","96","90","317","893","3771","https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html","http://www.heritancehotels.com/ahungalla/","2025-07-05","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Heritance Ahungalla is a stunning coastal retreat that offers a perfect blend of luxury, comfort, and natural beauty. From the warm welcome at check-in to the exceptional service throughout our stay, every detail was thoughtfully managed. The infinity pool with its ocean view is truly mesmerizing, and the lush gardens create a peaceful atmosphere. Our room was spacious, beautifully designed, and spotlessly clean, with breathtaking views of the sea. The dining experience was outstanding, with a wide variety of delicious local and international dishes. Every moment spent here was relaxing and memorable. Highly recommended for a luxurious and serene getaway.","A Luxurious Seaside Escape at Heritance Ahungalla","2025-07","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r1016751228-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html",
"0","1016744558","en","496623",,"Owner","1016980146","en","2025-07-07","Aitken Spence  Hotel Management","Dear Guwanya,

Thank you for your wonderful feedback! We’re glad to hear our staff made a positive impression with their smiles and helpfulness. It’s great to know you enjoyed the breakfast buffet and the beautiful beach view from your clean room.

We truly appreciate your kind words and are thrilled you found our hotel perfect. We look forward to welcoming you back soon!

Warm regards,
Purnima Weerasinghe,
Front Office Manager,
Heritance Ahungalla.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galle Road, Ahungalla 80562 Sri Lanka","Ahungalla","Sri Lanka","80562",,"Galle Road","","496623","6.311592","Ahungalla, Galle District, Southern Province","80.0318","Heritance Ahungalla","5167","4.6","96","90","317","893","3771","https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html","http://www.heritancehotels.com/ahungalla/","2025-07-05","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Staff was always smiling and helpful. Breakfast buffet was really good with many choices. Room was clean and had a great view of the beach. Hotel is perfect","Hotel is perfect","2025-07","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r1016744558-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html",
"0","1016287868","en","496623",,"Owner","1016428630","en","2025-07-03","Aitken Spence  Hotel Management","Dear Doris DeVone,

Thank you so much for your continued trust and for choosing Heritance Ahungalla for the third year in a row! We are truly honored and delighted to hear that you enjoyed the beautiful beach views, the two outdoor swimming pools, and the dedicated service from our team.

Your kind words about our staff’s professionalism and care mean a lot to us. We always strive to ensure every guest’s stay is perfect and memorable.

We look forward to welcoming you back for many more wonderful stays in the years to come!

Warm regards,
Nelka Kulasekara
Assistant Front Office Manager
Heritance Ahungalla

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galle Road, Ahungalla 80562 Sri Lanka","Ahungalla","Sri Lanka","80562",,"Galle Road","","496623","6.311592","Ahungalla, Galle District, Southern Province","80.0318","Heritance Ahungalla","5167","4.6","96","90","317","893","3771","https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html","http://www.heritancehotels.com/ahungalla/","2025-07-02","MOBILE","5",,,,,,,,,,,,,,"Amazing hotel, beautiful views of beach. Two outdoor swimming pools are a real treat. The hotel essentially falls onto the beach. 

The staff are extremely helpful, professional, efficient & kind. They go to huge trouble to ensure everything is to your liking.

Thank you for a wonderful stay, the third year in a row!! 💕","Exceptional Hotel","2025-07","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r1016287868-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html",
"0","1016169704","en","496623",,"Owner","1016275816","en","2025-07-02","Aitken Spence  Hotel Management","Dear Sanuri,

Thank you so much for taking the time to share such a heartfelt and detailed review of your recent stay with us at Heritance Ahungalla.

We are absolutely thrilled to hear that your family getaway and birthday celebration was such a memorable and joyful experience. It was truly our pleasure to welcome you, your husband, toddler, and baby, and we're so glad that every aspect of your stay met your expectations.

A special thank you for recognizing Duminda Gunasinghe for his outstanding service. We’re fortunate to have such passionate team members who go above and beyond to ensure our little guests, and their families feel completely at home. Your kind words have been shared with him and the rest of our team; it made their day!

We're also delighted to know you enjoyed the variety at our buffet, your comfortable room location, the family-friendly activities, and the personal touches that made your birthday celebration special. Your feedback perfectly reflects the kind of warm hospitality we aim to deliver every day.

We can’t wait to welcome you and your lovely family back for another unforgettable stay at Heritance Ahungalla.

Warmest regards,
Nelka Kulasekara
Assistant Front Office Manager
Heritance Ahungalla","1280","811162979","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/59/5d/63/caption.jpg","720","1280","811162980","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/59/5d/64/caption.jpg","960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galle Road, Ahungalla 80562 Sri Lanka","Ahungalla","Sri Lanka","80562",,"Galle Road","","496623","6.311592","Ahungalla, Galle District, Southern Province","80.0318","Heritance Ahungalla","5167","4.6","96","90","317","893","3771","https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html","http://www.heritancehotels.com/ahungalla/","2025-07-02","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We stayed at Heritance Ahungalla for a birthday getaway with my husband, toddler, and baby, and it was absolutely wonderful. The staff here offer some of the best service and hospitality I’ve ever experienced.

A special shoutout to Duminda Gunasinghe, the Restaurant Manager, who went out of his way to prepare special meals for our baby with genuine enthusiasm and thoughtful suggestions. The buffet was incredible, with a wide variety of options including action stations, soups, salads, mains, hoppers, pancakes, waffles, and even an ice cream bar!

Our room was comfortable and conveniently located on the ground floor near the pool, just as we requested. They also provided a cozy cot for our baby, which was much appreciated. The pool was the perfect temperature, and the jacuzzi added a relaxing touch.

The hotel had daily activities for all ages > from kids’ painting and food carving to evening music and stage plays by the Animation Club. The staff involved were lovely and engaging.

I celebrated my birthday during our stay, and the team made it so special by singing for me and surprising me with a cake. It was such a heartfelt moment!

With two large pools and easy beach access, Heritance Ahungalla is a perfect spot for rest and relaxation. We’ll definitely be returning!","Perfect Family Getaway with Exceptional Hospitality","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r1016169704-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html",
"0","1016134120","en","496623",,"Owner","1016275709","en","2025-07-02","Aitken Spence  Hotel Management","Dear Valued Guest,

Thank you so much for your wonderful feedback!

We’re truly delighted to hear that you had an overall great experience with us. It’s especially heartening to know that you enjoyed the helpfulness of our team, the beautiful views, and the variety offered at our buffets. We're also glad the drinks and evening music added to your enjoyment.

Your kind words are a great encouragement to our entire team. We look forward to welcoming you back to Heritance Ahungalla for another memorable stay.

Warm regards,
Nelka Kulasekara
Assistant Front Office Manager
Heritance Ahungalla",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galle Road, Ahungalla 80562 Sri Lanka","Ahungalla","Sri Lanka","80562",,"Galle Road","","496623","6.311592","Ahungalla, Galle District, Southern Province","80.0318","Heritance Ahungalla","5167","4.6","96","90","317","893","3771","https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html","http://www.heritancehotels.com/ahungalla/","2025-07-01","OTHER","5",,"Value","4","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Pleasant experience,Helpful crew and beautiful views as well,The buffets had a lot of variety and tasted good.The drinks from the bar and the music at night was very enjoyable as well.","Overall great","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r1016134120-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html",
"1","1016011684","fr","496623",,"Owner","1016849273","en","2025-07-06","Aitken Spence  Hotel Management","Dear Valued Guest,

Thank you so much for your wonderful and detailed feedback following your three-week stay at Heritance Ahungalla. We are truly delighted to hear that our attentive staff — from the bar and restaurant to the pool, front desk, and gardening team — helped make your stay feel like a little paradise.

We’re sorry to hear about your accident but are glad that our team was able to assist you beyond your expectations. Your kind words about our meals, service, and excursions are much appreciated, and we’ll be sure to share your special thanks with Jagath and the entire team.

It’s truly heartwarming to know that your experience here stands out among your many travels. Your recommendation means a lot to us, and we hope to welcome you back for many more memorable holidays.

Warm regards,
Purnima Weerasinghe,
Front Office Manager,
Heritance Ahungalla.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galle Road, Ahungalla 80562 Sri Lanka","Ahungalla","Sri Lanka","80562",,"Galle Road","","496623","6.311592","Ahungalla, Galle District, Southern Province","80.0318","Heritance Ahungalla","5167","4.6","96","90","317","893","3771","https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html","http://www.heritancehotels.com/ahungalla/","2025-07-01","OTHER","5",,,,,,,,,,,,,,"Nous revenons d'un séjour de 3 semaines et nous avons été enchantés. Le personnel est aux petits soins, que ce soit au bar au restaurant à la piscine à l'accueil sans oublier les jardiniers qui font de cet endroit un petit paradis. Il m'est arrivé un léger accident à la piscine "" j'ai glisser sur le carrelage de ma terrasse"" et à la prise ne charge à été au delà de mes espérances. Les repas sont excellents  le service est sans fausses notes, toujours à l'écoute de vos désirs. Pour ce qui est des excursions je vous conseille SIRI sur la plage très pro pas cher et toujours à l'écoute de vos demandes. je tiens à remercier le barman TRIP ADUISIR JAGATHY qui est un sourire à lui tout seul. Nous voyageons depuis des années dans différents pays et pour cette fois je suis restée avec un gros WAHOU sur la qualité la gentillesse et la bienveillance des gens rencontrés sur place. A conseiller absolument!!!!!!

Bonnes vacances","Voyage fabuleux!!!!","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r1016011684-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html",
"0","1015982748","en","496623",,"Owner","1016030459","en","2025-07-01","Aitken Spence  Hotel Management","Dear Buddvi,

Thank you so much for your kind words! We’re delighted to hear that you had a wonderful stay with us and enjoyed the food and spacious rooms. It was our pleasure to host you, and we’re thrilled you had a memorable experience.

We truly appreciate your feedback and hope to welcome you back again soon!

Warm regards,
Purnima Weerasinghe,
Front Office Manager,
Heritance Ahungalla.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galle Road, Ahungalla 80562 Sri Lanka","Ahungalla","Sri Lanka","80562",,"Galle Road","","496623","6.311592","Ahungalla, Galle District, Southern Province","80.0318","Heritance Ahungalla","5167","4.6","96","90","317","893","3771","https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html","http://www.heritancehotels.com/ahungalla/","2025-06-30","OTHER","5",,,,,,,,,,,,,,"it was a nice stay and we had a wonderful time 😇. Food was really good and we enjoyed ourselves. Rooms were quite spacious","Nice experience ❤️","2025-06","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r1015982748-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html",
"0","1015893117","ru","496623",,"Owner","1015918565","en","2025-06-30","Aitken Spence  Hotel Management","Dear Valued Guest,

Thank you for your wonderful feedback! We are delighted to hear that you found our services professional and enjoyed the efforts of our staff and kitchen team. It’s great to know that the ambiance and arrangements, including the beautiful table settings, made your stay memorable.

We truly appreciate your kind words and look forward to welcoming you back for many more enjoyable nights.

Warm regards,
Purnima Weerasinghe,
Front Office Manager,
Heritance Ahungalla.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galle Road, Ahungalla 80562 Sri Lanka","Ahungalla","Sri Lanka","80562",,"Galle Road","","496623","6.311592","Ahungalla, Galle District, Southern Province","80.0318","Heritance Ahungalla","5167","4.6","96","90","317","893","3771","https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html","http://www.heritancehotels.com/ahungalla/","2025-06-30","OTHER","5",,,,,,,,,,,,,,"Очен хорошо.Всьо бьло професиональна.Хорошъй персонал.Хорошая кухня.Хорошой хотел.Прекрасной престой.Многа весьолой вечерам.Спасиба.","Спасиба от Болгария.","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r1015893117-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html",
"0","1015787013","en","496623",,"Owner","1015901185","en","2025-06-30","Aitken Spence  Hotel Management","Dear Roshan,

Thank you for taking the time to share your feedback. We’re pleased to hear that you appreciated the elegance of our building and found our staff to be helpful—your kind words mean a lot to us.

We also value your constructive comments. We’re sorry to hear about the slippery floors and will address this with our housekeeping and maintenance teams to ensure guest safety. Regarding our restaurants, we strive to offer high-quality dining experiences, but we understand pricing can be a concern and will take your feedback into consideration.

We hope to welcome you back soon for an even better experience.

Warm regards,
Purnima Weerasinghe,
Front Office Manager,
Heritance Ahungalla.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galle Road, Ahungalla 80562 Sri Lanka","Ahungalla","Sri Lanka","80562",,"Galle Road","","496623","6.311592","Ahungalla, Galle District, Southern Province","80.0318","Heritance Ahungalla","5167","4.6","96","90","317","893","3771","https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html","http://www.heritancehotels.com/ahungalla/","2025-06-29","OTHER","5",,,,,,,,,,,,,,"We were at Heritance Ahungalla with a bunch of our school friends ( bunch of 51 years old ladies) who are really fun loving and active. Heritance Ahungalla gave us an unforgettable stay,  meals were amazing! Staff were really friendly and professional. I think it will never be a waste to plan up a second trip.","Weekend well spent with school friends at Heritance Ahungalla","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r1015787013-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html",
"0","1015660559","en","496623",,"Owner","1015901402","en","2025-06-30","Aitken Spence  Hotel Management","Dear Valued Guest,

Thank you for choosing Heritance Ahungalla and for sharing your kind feedback. We're delighted to hear that you had a pleasant experience during the conference and that our team’s friendliness and support made a positive impression.

It was a pleasure having you with us, and we hope to welcome you back for both business and leisure in the future.

Warm regards,
Purnima Weerasinghe,
Front Office Manager,
Heritance Ahungalla.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galle Road, Ahungalla 80562 Sri Lanka","Ahungalla","Sri Lanka","80562",,"Galle Road","","496623","6.311592","Ahungalla, Galle District, Southern Province","80.0318","Heritance Ahungalla","5167","4.6","96","90","317","893","3771","https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html","http://www.heritancehotels.com/ahungalla/","2025-06-29","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Came to Heritance Ahungalla  for a conference. It was a pleasant experience overall. Staff is friendly and supportive.","Overall experience","2025-06","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r1015660559-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html",
"0","1015640189","en","496623",,"Owner","1015901827","en","2025-06-30","Aitken Spence  Hotel Management","Dear Melina,

Thank you for your wonderful feedback! We're thrilled to hear that you enjoyed your stay with us—even if it was just for a night.

It's especially rewarding to know that our staff's friendliness and professionalism made a lasting impression, and that you found the food, room comfort, and view all to your satisfaction. Your kind words mean a great deal to our entire team.

We hope to welcome you back soon for a longer and equally enjoyable stay.

Warm regards,
Purnima Weerasinghe,
Front Office Manager,
Heritance Ahungalla.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galle Road, Ahungalla 80562 Sri Lanka","Ahungalla","Sri Lanka","80562",,"Galle Road","","496623","6.311592","Ahungalla, Galle District, Southern Province","80.0318","Heritance Ahungalla","5167","4.6","96","90","317","893","3771","https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html","http://www.heritancehotels.com/ahungalla/","2025-06-28","OTHER","5",,,,,,,,,,,,,,"We stayed for night and had a lovelybrrak. Exceptional staff, friendly attentive and professional. Excellent food for all three meals, great selection. The room was comfortable and spacious. The view was excellent.","Great stay","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r1015640189-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html",
