"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","1006134654","en","10154736",,"General Manager","1006358439","en","2025-05-07","Keith T","Dear Valued Guest,

Thank you for sharing your wonderful experience with us at Anantara Kalutara Resort. 

 

We’re delighted you enjoyed your stay and look forward to welcoming you back for more memorable moments at Anantara Kalutara! 

Warm Regards, 
Keith Tomkies – Cluster General Manager 
Anantara Kalutara Resort ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Sebastian's Road, Kalutara 12000 Sri Lanka","Kalutara","Sri Lanka","12000",,"St. Sebastian's Road",,"10154736","6.566024","Kalutara, Western Province","79.962555","Anantara Kalutara Resort","2459","4.8","21","23","56","248","2111","https://www.tripadvisor.com/Hotel_Review-g304136-d10154736-Reviews-Anantara_Kalutara_Resort-Kalutara_Western_Province.html","http://kalutara.anantara.com","2025-05-06","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Suwidu is a great dude and the hotel is phenomenal. Great service, views, pools, and rooms. All around a great place to stay at.‎ ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎   ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎   ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎   ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎   ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎   ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎   ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎   ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎   ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎","Def top 10 hotels oat for me","2025-05","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g304136-d10154736-r1006134654-Anantara_Kalutara_Resort-Kalutara_Western_Province.html",
"0","1006104322","en","10154736",,"General Manager","1006358400","en","2025-05-07","Keith T","Dear Valued Guest,

Thank you for sharing your wonderful experience with us at Anantara Kalutara Resort. 

 

We’re delighted you enjoyed your stay and look forward to welcoming you back for more memorable moments at Anantara Kalutara! 

Warm Regards, 
Keith Tomkies – Cluster General Manager 
Anantara Kalutara Resort ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Sebastian's Road, Kalutara 12000 Sri Lanka","Kalutara","Sri Lanka","12000",,"St. Sebastian's Road",,"10154736","6.566024","Kalutara, Western Province","79.962555","Anantara Kalutara Resort","2459","4.8","21","23","56","248","2111","https://www.tripadvisor.com/Hotel_Review-g304136-d10154736-Reviews-Anantara_Kalutara_Resort-Kalutara_Western_Province.html","http://kalutara.anantara.com","2025-05-06","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","From the moment we arrived at Anantara Kalutara, we were immersed in a world of serene luxury and warm hospitality. The location is stunning—nestled between a peaceful lagoon and the Indian Ocean, the resort offers breathtaking views and a sense of calm that’s hard to find elsewhere.

The staff were exceptional Specially Uneska —always attentive, smiling, and ready to assist with anything we needed. Check-in was seamless, and we were welcomed with a refreshing drink and a warm introduction to the property.

Our room was spacious, impeccably clean, and tastefully designed with traditional Sri Lankan elements blended beautifully with modern comforts. We especially loved the private balcony overlooking the water and the open-concept bathroom with a luxurious bathtub.

Dining was a highlight of our stay. Each meal was a treat—from fresh seafood at Olu to the delicious international breakfast buffet. The chefs clearly take pride in their craft, and the variety offered meant there was something for every palate.

We also enjoyed the spa and yoga sessions, which added an extra layer of relaxation to our stay. The resort grounds are beautifully maintained, with lush gardens, a quiet beach, and tranquil pool areas perfect for unwinding.

Whether you’re looking for a romantic getaway, a family holiday, or simply a break from the hustle and bustle, Anantara Kalutara offers an unforgettable experience. We left feeling refreshed, pampered, and already planning our return.

Highly recommended!","A Tranquil Luxury Escape – Anantara Kalutara Exceeded Expectations","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304136-d10154736-r1006104322-Anantara_Kalutara_Resort-Kalutara_Western_Province.html",
"0","1006010511","en","10154736",,"General Manager","1006357277","en","2025-05-07","Keith T","Dear Valued Guest,

Thank you for sharing your wonderful experience with us at Anantara Kalutara Resort. 

 

We’re delighted you enjoyed your stay and look forward to welcoming you back for more memorable moments at Anantara Kalutara! 

Warm Regards, 
Keith Tomkies – Cluster General Manager 
Anantara Kalutara Resort ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Sebastian's Road, Kalutara 12000 Sri Lanka","Kalutara","Sri Lanka","12000",,"St. Sebastian's Road",,"10154736","6.566024","Kalutara, Western Province","79.962555","Anantara Kalutara Resort","2459","4.8","21","23","56","248","2111","https://www.tripadvisor.com/Hotel_Review-g304136-d10154736-Reviews-Anantara_Kalutara_Resort-Kalutara_Western_Province.html","http://kalutara.anantara.com","2025-05-05","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Just stayed at Anantara Kalutara Resort for the first time (also my first Anantara experience), and honestly - 5 stars all the way. The location is stunning, the design is elegant without being over the top, and everything just feels calm and well thought out. The room was spotless and really comfortable, and the food across the resort was consistently great. What stood out most though was the team - every single staff member was friendly, professional and went out of their way to make me feel welcome. Huge thanks to everyone. This visit has definitely set the bar high for future holidays.","First Anantara Stay – Exceeded All Expectations!","2025-05","SOLO","https://www.tripadvisor.com/ShowUserReviews-g304136-d10154736-r1006010511-Anantara_Kalutara_Resort-Kalutara_Western_Province.html",
"0","1005801321","en","10154736",,"General Manager","1005950775","en","2025-05-05","Keith T","Dear Valued Guest,

Thank you for sharing your wonderful experience with us at Anantara Kalutara Resort. 

 

We’re delighted you enjoyed your stay and look forward to welcoming you back for more memorable moments at Anantara Kalutara! 

Warm Regards, 
Keith Tomkies – Cluster General Manager 
Anantara Kalutara Resort ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Sebastian's Road, Kalutara 12000 Sri Lanka","Kalutara","Sri Lanka","12000",,"St. Sebastian's Road",,"10154736","6.566024","Kalutara, Western Province","79.962555","Anantara Kalutara Resort","2459","4.8","21","23","56","248","2111","https://www.tripadvisor.com/Hotel_Review-g304136-d10154736-Reviews-Anantara_Kalutara_Resort-Kalutara_Western_Province.html","http://kalutara.anantara.com","2025-05-04","OTHER","5",,,,,,,,,,,,,,"Suwidu and Ishan are really good attending me, they took really good care of everything and everyone they made my being extremely good, thanks for all, overall very good atenace everyone but these two where with no doubt the absolute best!!!","Expenditures","2025-05","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g304136-d10154736-r1005801321-Anantara_Kalutara_Resort-Kalutara_Western_Province.html",
"0","1005765119","en","10154736",,"General Manager","1005950700","en","2025-05-05","Keith T","Dear Gunjandeep B,

Thank you for sharing your wonderful experience with us at Anantara Kalutara Resort. 

 

We’re delighted you enjoyed your stay and look forward to welcoming you back for more memorable moments at Anantara Kalutara! 

Warm Regards, 
Keith Tomkies – Cluster General Manager 
Anantara Kalutara Resort ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Sebastian's Road, Kalutara 12000 Sri Lanka","Kalutara","Sri Lanka","12000",,"St. Sebastian's Road",,"10154736","6.566024","Kalutara, Western Province","79.962555","Anantara Kalutara Resort","2459","4.8","21","23","56","248","2111","https://www.tripadvisor.com/Hotel_Review-g304136-d10154736-Reviews-Anantara_Kalutara_Resort-Kalutara_Western_Province.html","http://kalutara.anantara.com","2025-05-03","MOBILE","5",,,,,,,,,,,,,,"Had a wonderful stay at the hotel .. super staff , very friendly and helpful . 
Good views , great pool ! Good food . 
All in all a wonderful property . 

Lohia idhara uneska Chathuka were wonderful and made my stay even better . 

Good job …………………………….","Great stay","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304136-d10154736-r1005765119-Anantara_Kalutara_Resort-Kalutara_Western_Province.html",
"0","1005610928","ru","10154736",,"General Manager","1005950622","en","2025-05-05","Keith T","Dear Valued Guest,

Thank you for sharing your wonderful experience with us at Anantara Kalutara Resort. 

 

We’re delighted you enjoyed your stay and look forward to welcoming you back for more memorable moments at Anantara Kalutara! 

Warm Regards, 
Keith Tomkies – Cluster General Manager 
Anantara Kalutara Resort ","3024","801325281","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/c3/40/e1/caption.jpg","4032","3024","801325280","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/c3/40/e0/caption.jpg","4032","3024","801325279","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/c3/40/df/caption.jpg","4032","4032","801325278","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/c3/40/de/caption.jpg","3024","4032","801325277","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/c3/40/dd/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Sebastian's Road, Kalutara 12000 Sri Lanka","Kalutara","Sri Lanka","12000",,"St. Sebastian's Road",,"10154736","6.566024","Kalutara, Western Province","79.962555","Anantara Kalutara Resort","2459","4.8","21","23","56","248","2111","https://www.tripadvisor.com/Hotel_Review-g304136-d10154736-Reviews-Anantara_Kalutara_Resort-Kalutara_Western_Province.html","http://kalutara.anantara.com","2025-05-03","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Остались под большим впечатлением от этого отеля . Очень чуткие к желаниям гостей , хорошее настроение посетителей у них искренне в приоритете . Первый раз летели в Шри Ланку, немного опасались что не подойдет кухня так как не любим белый рис, карри и традиционную Азиатскую кухню . Но в этом прекрасном отеле была европейская кухня и так же азиатская, мы в итоге прониклись и азиатской тоже . Все было очень вкусно . Пару раз за ужином подходил шеф позвал и спрашивал что мы хотим , сказал что приготовлю что пожелаете . 
Я сама дизайнер Интерьера и могу сказать что номер в котором мы жили с очень красивым дизайном и качественным ремонтом . В номере каждый день качественно убирались , много комплиментов вроде большой фруктовой корзины , или милого набора конфеток .
 Погода так же была супер хотя нам говорили что в апреле будут дожди ,но за 2 недели дождь днем был только пару раз , быстро закончился . В общем в восторге от шри ланка, от отеля . Однозначно его всем смело рекомендуем . 
Спасибо этим работникам отеля : Сампат, Иша, Таринду","Спасибо за наш прекрасный отпуск !","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304136-d10154736-r1005610928-Anantara_Kalutara_Resort-Kalutara_Western_Province.html",
"0","1005477339","en","10154736",,"General Manager","1005593619","en","2025-05-02","Keith T","Dear Valued Guest,

Thank you for sharing your wonderful experience with us at Anantara Kalutara Resort. 

 

We’re delighted you enjoyed your stay and look forward to welcoming you back for more memorable moments at Anantara Kalutara! 

 

Warm Regards, 
Keith Tomkies – Cluster General Manager 
Anantara Kalutara Resort ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Sebastian's Road, Kalutara 12000 Sri Lanka","Kalutara","Sri Lanka","12000",,"St. Sebastian's Road",,"10154736","6.566024","Kalutara, Western Province","79.962555","Anantara Kalutara Resort","2459","4.8","21","23","56","248","2111","https://www.tripadvisor.com/Hotel_Review-g304136-d10154736-Reviews-Anantara_Kalutara_Resort-Kalutara_Western_Province.html","http://kalutara.anantara.com","2025-05-02","OTHER","5",,"Value","4","Rooms","4","Location","5","Cleanliness","4","Service","4","Sleep Quality","5","Hotel architecture design creates a visually stunning and comfortable experience for guests. The restaurant provides a truly memorable dining experience, high-quality food, attentive service, and a lovely atmosphere. The bed at this hotel is truly exceptional, offering a luxurious and a comfortable experience. 
","Wonderful stay at Anantara…!","2025-04","NONE","https://www.tripadvisor.com/ShowUserReviews-g304136-d10154736-r1005477339-Anantara_Kalutara_Resort-Kalutara_Western_Province.html",
"0","1005475261","it","10154736",,"General Manager","1005593140","en","2025-05-02","Keith T","Dear Valued Guest,

Thank you for sharing your wonderful experience with us at Anantara Kalutara Resort. 

 

We’re delighted you enjoyed your stay and look forward to welcoming you back for more memorable moments at Anantara Kalutara! 

 

Warm Regards, 
Keith Tomkies – Cluster General Manager 
Anantara Kalutara Resort ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Sebastian's Road, Kalutara 12000 Sri Lanka","Kalutara","Sri Lanka","12000",,"St. Sebastian's Road",,"10154736","6.566024","Kalutara, Western Province","79.962555","Anantara Kalutara Resort","2459","4.8","21","23","56","248","2111","https://www.tripadvisor.com/Hotel_Review-g304136-d10154736-Reviews-Anantara_Kalutara_Resort-Kalutara_Western_Province.html","http://kalutara.anantara.com","2025-05-02","OTHER","5",,,,,,,,,,,,,,"Un esperienza fantastica. L’hotel è bellissimo e si mangia molto bene. Lo staff molto gentile. Un grazie speciale a Sasindu, Sampath, e Tharindu per come ci hanno coccolato in piscina! E a Chathuka e Uneska della reception! Esperienza da consigliare vivamente. Adattò anche a famiglie con bimbi piccoli","Meravigliosa vanzanza all’anantara","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304136-d10154736-r1005475261-Anantara_Kalutara_Resort-Kalutara_Western_Province.html",
"0","1005449662","it","10154736",,"General Manager","1005593109","en","2025-05-02","Keith T","Dear Valued Guest,

Thank you for sharing your wonderful experience with us at Anantara Kalutara Resort. 

 

We’re delighted you enjoyed your stay and look forward to welcoming you back for more memorable moments at Anantara Kalutara! 

 

Warm Regards, 
Keith Tomkies – Cluster General Manager 
Anantara Kalutara Resort ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Sebastian's Road, Kalutara 12000 Sri Lanka","Kalutara","Sri Lanka","12000",,"St. Sebastian's Road",,"10154736","6.566024","Kalutara, Western Province","79.962555","Anantara Kalutara Resort","2459","4.8","21","23","56","248","2111","https://www.tripadvisor.com/Hotel_Review-g304136-d10154736-Reviews-Anantara_Kalutara_Resort-Kalutara_Western_Province.html","http://kalutara.anantara.com","2025-05-01","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Hotel diffuso elegante con un servizio impeccabile. Cucina di alto livello. Molto elastico nel check out. Personale gentile e sempre disponibile. Molto pulito. Stanze spaziose ben climatizzate con vista sull’oceano. Magnifica vegetazione.","3 giorni da sogno","2025-04","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g304136-d10154736-r1005449662-Anantara_Kalutara_Resort-Kalutara_Western_Province.html",
"0","1005348886","en","10154736",,"General Manager","1005450126","en","2025-05-01","Keith T","Dear Valued Guest,

Thank you for sharing your wonderful experience with us at Anantara Kalutara Resort. 

 

We’re delighted you enjoyed your stay and look forward to welcoming you back for more memorable moments at Anantara Kalutara! 

Warm Regards, 
Keith Tomkies – Cluster General Manager 
Anantara Kalutara Resort ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Sebastian's Road, Kalutara 12000 Sri Lanka","Kalutara","Sri Lanka","12000",,"St. Sebastian's Road",,"10154736","6.566024","Kalutara, Western Province","79.962555","Anantara Kalutara Resort","2459","4.8","21","23","56","248","2111","https://www.tripadvisor.com/Hotel_Review-g304136-d10154736-Reviews-Anantara_Kalutara_Resort-Kalutara_Western_Province.html","http://kalutara.anantara.com","2025-05-01","OTHER","5",,"Value","4","Rooms","5","Location","4","Cleanliness","3","Service","5","Sleep Quality","4","We visited this resort recently for 4 days with an all inclusive package. The entire stay was really nice. We asked to change room mid trip and they were very helpful with that as well. All of the staff was really nice and we were greeted by everyone at all times. 

Lihil helped us every step of the way, and kept checking up on us as well.

Would really recommend this place to anyone traveling with family.","Great Experience","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304136-d10154736-r1005348886-Anantara_Kalutara_Resort-Kalutara_Western_Province.html",
