"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","947812443","en","7204642",,"Owner","947937450","en","2024-04-22","Charles Cadell","""Slice of Heaven"". Thankyou! Great to hear such feedback and so glad you enjoyed your stay. 
Best wishes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2024-04-22","OTHER","5","Ask the hotel to advise on transport as it can be tricky to find anything bigger than a TukTuk nearby. ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Calamansi Cove is a little slice of heaven. The beach is stunning, facilities are excellent and the staff are friendly and helpful. This is the perfect escape from busy lives and also a wonderful oasis of calm if you are exploring the exciting activities and sights of Sri Lanka. The food was delicious, with plenty of choice for all tastes. The proximity of the pool and restaurant to the beach also means that everyone can truly relax and go at the their own pace. I can't recommend it highly enough.","Bliss!","2024-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r947812443-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","947641483","en","7204642",,"Owner","947937340","en","2024-04-22","Charles Cadell","Thankyou Ransiluc for your review and very pleased you enjoyed your stay (and food!). A ""world of relaxation"" is what we are seeking to provide....
Best wishes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2024-04-20","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Great service with great attitude towards the guests and always empathizes the guests need. When you enter the hotel, it feels like you are in a relax world. Rooms are specious and well maintained with most of the amenities/ facilities. Mouthwatering food and could enjoy homemade ice cream for dessert.","Feeling relax and so calm...","2023-12","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r947641483-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","946912705","ru","7204642",,"Owner","947037476","en","2024-04-17","Charles Cadell","Dear Tatyana. Thankyou for your great review and we are so pleased you enjoyed your stay so much and that your choice of Calamansi Cove Villas was the right one after such a long search! 
Tell your friends and come back soon! 
Best wishes","1536","736175961","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e1/27/59/caption.jpg","2048","1536","736175959","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e1/27/57/caption.jpg","2048","1280","736175960","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e1/27/58/caption.jpg","960","1536","736175958","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e1/27/56/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2024-04-16","MOBILE","5",,,,,,,,,,,,,,"Всем добрый день! Мы долго выбирали где поселиться на острове Шри-Ланка и выбрали отель 	Calamansi Cove Villas. Забронировали на Букинге с оплатой по прибытии, все получилось отлично! Сервис супер, уборка номера ежедневная, каждый день оставляли красивые рисунки на кровати из цветов)). При отеле шикарный ресторан, где готовит шеф-повар очень вкусно. Пляж тут же, рядом живет семья варанов, по утрам их можно видеть на пляже, крабов можно ловить руками! Вода в океане как парное молоко, погода отличная, солнце знойное, с ним нужно аккуратнее, в общем наш отдых был прекрасен! По любым вопросам можно обращаться к администратору - девушке по имени Ниро, она все организует, любую поездку в город, бытовой вопрос или экскурсию. Рекомендуем для тех, кто любит уединенный отдых, с минимальным количеством людей, тогда Вам сюда..! Спасибо!","Рай","2024-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r946912705-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","946534447","en","7204642",,"Owner","947036961","en","2024-04-17","Charles Cadell","Dear Peter

Thanks for staying with us and such a great review. We do agree that the beach (and food!) are the stars of the show. Hard to beat. We are actually no longer a Jetwing Hotel so am pleased you managed to find us nonetheless.
Best wishes","3024","735797978","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/db/62/da/caption.jpg","4032","4032","735798001","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/db/62/f1/caption.jpg","3024","3024","735798066","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/db/63/32/caption.jpg","4032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2024-04-13","OTHER","5",,"Value","5","Rooms","4","Location","5","Cleanliness","4","Service","4","Sleep Quality","4","This was the last stop of our recent trip to Sri Lanka and the fifth Jetwing hotel that we stayed at. We weren't disappointed.
We stayed in a lovely villa and enjoyed some really excellent food.  I can really recommend their water melon, beetroot, cucumber & feta salad and their amazing fresh fish curry.
It's a fantastic, peaceful place to unwind for a couple of days before the trip back to Colombo. Their lovely team prepared a great breakfast, in a box, for us to take with us on our trip back to the airport, given our early start. 
The pool is lovely, but the real star of the show is the magnificent white sandy beach and the great sunsets which we enjoyed before dinner.","A Delightful Hidden Gem","2024-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r946534447-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","945879282","en","7204642",,"Owner","947036674","en","2024-04-17","Charles Cadell","Dear Alistair,

Thankyou for staying with us and such a positive review. We are very pleased you enjoyed your stay with us and liked the calm tranquility of the place. 
Come back and see us again one day...

Best wishes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2024-04-08","MOBILE","5",,,,,,,,,,,,,,"Simply excellent!  Excellent location, beach, food, service and pool.  My wife and I stayed after a week touring inland and we loved it.  The location was perfect - both quiet and surrounded by friendly local fishermen.  The food was so good that we did not feel any need to look elsewhere. Lots of space and comfort.  Thoroughly recommended!","Simply excellent!","2024-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r945879282-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","945324893","en","7204642",,"Owner","945439158","en","2024-04-05","Charles Cadell","Dear Amerrild,

What a wonderful review. Thankyou - and we are so pleased everything was so positive. Chef will be very pleased to read your feedback and the beach was even cleaner than usual thanks to the team beach cleaning day which happened over the weekend.
We look forward to seeing you again soon.

Best regards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2024-04-04","MOBILE","5",,,,,,,,,,,,,,"This is a small piece of heaven. You live in small villas where you have your own garden, a beautiful room and a very luxerious bathroom. The villa is kept nice and clean at all times. 
The food at the restaurant is excellent. Best food I’ve had in Sri Lanka. 
The pool area is nice and cozy and the ocean is only a few steps away. Here you will find a Beach of pure stand - really great.
The staff is absolutely great - they know what you want even before you know it. 
Go here to relax, get re-energized and enjoy this piece of heaven. I am absolutly coming back.","A small piece of Heaven","2024-04","SOLO","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r945324893-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","1016738973","en","5999727",,"Guest Services / Front Office","1016757840","en","2025-07-05","Araliya Green  Hills","Dear Valued Guest,

Thank you so much for your lovely feedback!

We’re thrilled to hear that you had a wonderful stay with us and that our team’s friendliness and helpfulness made a positive impact on your experience. Creating a warm and welcoming atmosphere is what we strive for, and it means a lot to know we delivered that for you.

Your recommendation is truly appreciated, and we look forward to welcoming you back to Araliya Green Hills very soon!

Warm regards,
Guest Relations Executive
Araliya Green Hills Hotel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 10 Glenfall Road Nuwara Eliya, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"No 10 Glenfall Road","Nuwara Eliya","5999727","6.967079","Nuwara Eliya, Central Province","80.764656","Araliya Green Hills Hotel","3122","4.6","47","68","192","598","2217","https://www.tripadvisor.com/Hotel_Review-g608524-d5999727-Reviews-Araliya_Green_Hills_Hotel-Nuwara_Eliya_Central_Province.html","http://www.araliyagreenhills.com","2025-07-05","OTHER","5",,"Value","4","Rooms","4","Location","4","Cleanliness","5","Service","5","Sleep Quality","5","Had a wonderful stay! The staff were very friendly and always ready to help. Great service and a warm, welcoming atmosphere. Highly recommend!","Had a wonderful stay","2025-07","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d5999727-r1016738973-Araliya_Green_Hills_Hotel-Nuwara_Eliya_Central_Province.html",
"0","1016738814","en","5999727",,"Guest Services / Front Office","1016757800","en","2025-07-05","Araliya Green  Hills","Dear Valued Guest,

Thank you for taking the time to share your experience at Araliya Green Hills!

We’re truly delighted to hear that our team made your stay comfortable and memorable from the moment you arrived. It’s wonderful to know that our staff went above and beyond to meet your needs, and your kind mentions of Mr. Benedic, Shashiranga, Kavinda, and Chef Madushanka are deeply appreciated. We’ll be sure to pass along your compliments to them — they’ll be thrilled to know their efforts made a lasting impression.

Your recommendation, especially for larger groups, means a great deal to us. We look forward to welcoming you back for another exceptional stay in the near future!

Warm regards,
Guest Relations Executive
Araliya Green Hills Hotel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 10 Glenfall Road Nuwara Eliya, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"No 10 Glenfall Road","Nuwara Eliya","5999727","6.967079","Nuwara Eliya, Central Province","80.764656","Araliya Green Hills Hotel","3122","4.6","47","68","192","598","2217","https://www.tripadvisor.com/Hotel_Review-g608524-d5999727-Reviews-Araliya_Green_Hills_Hotel-Nuwara_Eliya_Central_Province.html","http://www.araliyagreenhills.com","2025-07-05","OTHER","5",,"Value","5","Rooms","4","Location","4","Cleanliness","5","Service","5","Sleep Quality","5","From the time we checked in hotel team made sure all our requirements were fulfilled. They went beyond usual to make our stay nicer. F&B Manager Benedic was very supportive,   
Shashiranga and kavinda from the team provided an awesome service along with others.
And Special Thanks to chef Madushanka too. 

Can recommend to anyone even for larger groups without any hesitation","Great customer service.","2025-07","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g608524-d5999727-r1016738814-Araliya_Green_Hills_Hotel-Nuwara_Eliya_Central_Province.html",
"0","1016738720","en","5999727",,"Guest Services / Front Office","1016757711","en","2025-07-05","Araliya Green  Hills","Dear Valued Guest,

Thank you for your kind words and for sharing your experience at Araliya Green Hills!

We’re so happy to hear that you enjoyed our service, delicious food, and comfortable rooms. Your special mention of Anjali is truly appreciated — she’ll be delighted to know her friendly service made your stay even more enjoyable. 

It was a pleasure having you with us, and we look forward to welcoming you back for another excellent stay!

Warm regards,
Guest Relations Executive
Araliya Green Hills Hotel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 10 Glenfall Road Nuwara Eliya, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"No 10 Glenfall Road","Nuwara Eliya","5999727","6.967079","Nuwara Eliya, Central Province","80.764656","Araliya Green Hills Hotel","3122","4.6","47","68","192","598","2217","https://www.tripadvisor.com/Hotel_Review-g608524-d5999727-Reviews-Araliya_Green_Hills_Hotel-Nuwara_Eliya_Central_Province.html","http://www.araliyagreenhills.com","2025-07-05","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Good service and friendly  staff. Also Anjali gave us a friendly service ❤️ We are very happy to be here.food and rooms are also excellent .","Good service","2025-07","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g608524-d5999727-r1016738720-Araliya_Green_Hills_Hotel-Nuwara_Eliya_Central_Province.html",
"0","1016738690","en","5999727",,"Guest Services / Front Office","1016757655","en","2025-07-05","Araliya Green  Hills","Dear Valued Guest,

Thank you so much for your glowing review and for choosing Araliya Green Hills for your stay!

We’re absolutely thrilled to hear that your time with us was unforgettable — from the warm welcome to the exceptional dining experience. Your special appreciation for Mr. Kiritharan, our talented Demi Chef, truly means a lot. We’ll be sure to share your kind words with him; he will be overjoyed to know his culinary skills and personal touch made such a memorable impact.

It’s always our goal to provide comfort, care, and exceptional service, and we’re so glad we could deliver that for you. We can't wait to welcome you back for another amazing stay in Nuwara Eliya! 💖

Warm regards,
Guest Relations Executive
Araliya Green Hills Hotel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 10 Glenfall Road Nuwara Eliya, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"No 10 Glenfall Road","Nuwara Eliya","5999727","6.967079","Nuwara Eliya, Central Province","80.764656","Araliya Green Hills Hotel","3122","4.6","47","68","192","598","2217","https://www.tripadvisor.com/Hotel_Review-g608524-d5999727-Reviews-Araliya_Green_Hills_Hotel-Nuwara_Eliya_Central_Province.html","http://www.araliyagreenhills.com","2025-07-05","OTHER","5",,,,,,,,,,,,,,"UNFORGETTABLE STAY WITH AMAZING FOOD!
MY TIME AT ARALIYA GREEN HILLS WAS ABSOLUTELY MEMORABLE! FROM THE MOMENT I ARRIVED, I FELT WELCOMED AND CARED FOR. A BIG SHOUTOUT TO MR. KIRITHARAN, THE TALENTED DEMI CHEF, WHO WENT ABOVE AND BEYOND TO MAKE OUR MEALS UNFORGETTABLE. EVERY DISH WAS BURSTING WITH FLAVOUR AND BEAUTIFULLY PLATED. HIS KINDNESS AND PROFESSIONALISM ADDED A PERSONAL TOUCH TO OUR DINING EXPERIENCE. THE ENTIRE STAFF WAS COURTEOUS AND HELPFUL. HIGHLY RECOMMEND THIS HOTEL FOR ANYONE LOOKING FOR COMFORT, GREAT SERVICE, AND EXCEPTIONAL CUISINE IN NUWARA ELIYA. CAN’T WAIT TO RETURN! 💖","Awesome stay and food","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608524-d5999727-r1016738690-Araliya_Green_Hills_Hotel-Nuwara_Eliya_Central_Province.html",
